,customer_id,time_browse,time_Order,cate_most_browse,cate_most_Follow,cate_most_SavedCart,cate_most_Order,month_buy,month_Cart,month_active,week_buy,week_Cart,week_active,last_browse,last_SavedCart,last_Order,interval_buy,browse_not_buy,cart_not_buy,buy_again
34880,1315103,凌晨,,Facial Essence,,,,,,,,,,41.0,,,,是,是,未购买
34881,976522,凌晨,,Phone,,,,,,,,,,57.0,,,,是,是,未购买
34882,1297383,上午,,Foundation Make-up,,,,,,,,,,63.0,,,,是,是,未购买
34883,591550,下午,,Coat,,,,,,,,,,72.0,,,,是,是,未购买
34884,947394,下午,,Xbox,,,,,,1.0,,,1.0,20.0,,,,是,是,未购买
34885,1340685,下午,,Tablet,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
34886,54096,,,,Induction Cooker,,,,,1.0,,,1.0,,,,,否,否,未购买
34887,1340187,中午,,Phone,,,,,,,,,,43.0,,,,是,是,未购买
34888,280390,晚上,,Phone,,,,,,,,,,71.0,,,,是,是,未购买
34889,1129508,上午,,Tablet,,,,,,1.0,,,1.0,0.0,,,,是,是,未购买
34890,1520239,晚上,,Phone,,,,,,,,,,41.0,,,,是,是,未购买
34891,537633,晚上,,Phone,,,,,,1.0,,,1.0,27.0,,,,是,是,未购买
34892,188470,晚上,,Phone,,,,,,,,,,66.0,,,,是,是,未购买
34893,1145694,,上午,,,,Candy,1.0,,1.0,,,1.0,,,20.0,,否,否,否
34894,69085,中午,,Phone,,,,,,,,,,67.0,,,,是,是,未购买
34895,809015,,,,,Sofa,,,1.0,1.0,,1.0,1.0,,6.0,,,否,否,未购买
34896,1457752,上午,,Tablet,,,,,,,,,,40.0,,,,是,是,未购买
34897,1294498,中午,,Tea,,,,,,,,,,31.0,,,,是,是,未购买
34898,561931,下午,,Facial Mask,,,,,,,,,,60.0,,,,是,是,未购买
34899,242379,中午,,Facial Moisturizer,,,,,,,,,,34.0,,,,是,是,未购买
34900,949501,下午,,Coat,,,,,,1.0,,,1.0,25.0,,,,是,是,未购买
34901,1204233,下午,,Notebook,,,,,,,,,,50.0,,,,是,是,未购买
34902,1407427,下午,,Phone,,,,,,1.0,,,1.0,21.0,,,,是,是,未购买
34903,831825,,下午,,,,Perfume,,,,,,,,,55.0,,否,否,否
34904,1222027,凌晨,,Tablet,,,,,,1.0,,,1.0,13.0,,,,是,是,未购买
34905,1503408,下午,,Bracelet,,,,,,,,,,64.0,,,,是,是,未购买
34906,756025,下午,,Coat,,,,,,,,,,71.0,,,,是,是,未购买
34907,80484,下午,,Phone,,,,,,,,,,73.0,,,,是,是,未购买
34908,1099524,,上午,,,,Tea,,,,,,,,,71.0,,否,否,否
34909,350393,晚上,,Notebook,,,,,,1.0,,,1.0,1.0,,,,是,是,未购买
34910,1406368,"凌晨,中午",,Coat,,,,,,1.0,,,1.0,23.0,,,,是,是,未购买
34911,305281,中午,,Sofa,,,,,,1.0,,,1.0,14.0,,,,是,是,未购买
34912,400361,中午,,Coat,,,,,,,,,,68.0,,,,是,是,未购买
34913,1452401,中午,,Tea,,,,,,,,,,39.0,,,,是,是,未购买
34914,447511,下午,,Lipstick,,,,,,,,,,38.0,,,,是,是,未购买
34915,1513193,下午,,Notebook,,,,,,1.0,,,1.0,1.0,,,,是,是,未购买
34916,298369,,,,,,,,,,,,,,,,,否,否,未购买
34917,1386182,下午,,Facial Mask,,,,,,,,,,49.0,,,,是,是,未购买
34918,1534465,中午,,Notebook,,,,,,,,,,57.0,,,,是,是,未购买
34919,712967,晚上,,Coat,,,,,,1.0,,,1.0,21.0,,,,是,是,未购买
34920,308949,晚上,,"Coat,Phone",,,,,,1.0,,,1.0,21.0,,,,是,是,未购买
34921,677215,晚上,,Facial Moisturizer,,,,,,,,,,31.0,,,,是,是,未购买
34922,576712,下午,,Digital Camera,,,,,,1.0,,,1.0,21.0,,,,是,是,未购买
34923,674288,,中午,,,,Badminton,1.0,,1.0,1.0,,1.0,,,1.0,,否,否,否
34924,657612,下午,,Tablet,,,,,,,,,,36.0,,,,是,是,未购买
34925,765662,晚上,,Phone,,,,,,,,,,36.0,,,,是,是,未购买
34926,772345,"中午,晚上",,"Phone,Potatio Chips",,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
34927,1556258,下午,,Notebook,,,,,,1.0,,,1.0,22.0,,,,是,是,未购买
34928,303945,晚上,,Phone,,,,,,,,,,61.0,,,,是,是,未购买
34929,158665,上午,,Coat,,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
34930,1361181,下午,,Xbox,,,,,,1.0,,,1.0,0.0,,,,是,是,未购买
34931,1169939,上午,,Tea,,,,,,,,,,31.0,,,,是,是,未购买
34932,618547,,,,Washing Machine,,,,,1.0,,,1.0,,,,,否,否,未购买
34933,6431,晚上,,Light,,,,,,,,,,32.0,,,,是,是,未购买
34934,1601213,上午,,Coat,,,,,,,,,,67.0,,,,是,是,未购买
34935,679653,下午,,Refrigerator,,,,,,,,,,52.0,,,,是,是,未购买
34936,667105,凌晨,,Phone,,,,,,,,,,63.0,,,,是,是,未购买
34937,1340733,,晚上,,,,Television,1.0,,1.0,,,1.0,,,23.0,,否,否,否
34938,1371100,上午,,Notebook,,,,,,,,,,50.0,,,,是,是,未购买
34939,1054767,凌晨,,Phone,,,,,,,,,,62.0,,,,是,是,未购买
34940,584952,上午,,Coat,,,,,,,,,,72.0,,,,是,是,未购买
34941,1074,,下午,,,,Facial Essence,1.0,,1.0,,,1.0,,,13.0,,否,否,否
34942,284450,中午,,Basketball Shoes,,,,,,1.0,,,1.0,0.0,,,,是,是,未购买
34943,1436986,下午,,Facial Moisturizer,,,,,,,,,,66.0,,,,是,是,未购买
34944,1545607,中午,,Bracelet,,,,,,,,,,46.0,,,,是,是,未购买
34945,150940,上午,,Phone,,,,,,,,,,62.0,,,,是,是,未购买
34946,603738,下午,,Coat,,,,,,,,,,39.0,,,,是,是,未购买
34947,487541,下午,,Face Cream,,,,,,,,,,36.0,,,,是,是,未购买
34948,1590588,凌晨,,Phone,,,,,,,,,,58.0,,,,是,是,未购买
34949,177534,凌晨,,Phone,,,,,,,,,,33.0,,,,是,是,未购买
34950,1599511,下午,,Necklace,,,,,,1.0,,,1.0,14.0,,,,是,是,未购买
34951,1509021,上午,,Phone,,,,,,,,,,50.0,,,,是,是,未购买
34952,439651,凌晨,,Xbox,,,,,,1.0,,,1.0,12.0,,,,是,是,未购买
34953,425415,中午,,Coat,,,,,,,,,,31.0,,,,是,是,未购买
34954,65278,下午,,Candy,,,,,,,,,,69.0,,,,是,是,未购买
34955,886486,"中午,下午",,"Digital Camera,Phone",,,,,,,,,,45.0,,,,是,是,未购买
34956,498424,下午,,Television,,,,,,1.0,,,1.0,30.0,,,,是,是,未购买
34957,54815,下午,,Phone,,,,,,,,,,48.0,,,,是,是,未购买
34958,1155512,上午,,Candy,,,,,,,,,,35.0,,,,是,是,未购买
34959,1377331,中午,,Facial Mask,,,,,,,,,,40.0,,,,是,是,未购买
34960,233212,中午,,Phone,,,,,,,,,,36.0,,,,是,是,未购买
34961,1468452,下午,,Phone,,,,,,,,,,40.0,,,,是,是,未购买
34962,103732,下午,,Washing Machine,,,,,,,,,,45.0,,,,是,是,未购买
34963,240664,晚上,,Facial Mask,,,,,,1.0,,,1.0,2.0,,,,是,是,未购买
34964,1316779,,,,Milk,,,,,1.0,,,1.0,,,,,否,否,未购买
34965,1077944,中午,,Foundation Make-up,,,,,,,,,,67.0,,,,是,是,未购买
34966,1300097,凌晨,,Perfume,,,,,,1.0,,,1.0,4.0,,,,是,是,未购买
34967,43314,晚上,,Phone,,,,,,,,,,36.0,,,,是,是,未购买
34968,792748,晚上,,Tablet,,,,,,1.0,,,1.0,4.0,,,,是,是,未购买
34969,1484345,上午,,Phone,,,,,,1.0,,,1.0,27.0,,,,是,是,未购买
34970,394448,中午,,Facial Mask,,,,,,,,,,67.0,,,,是,是,未购买
34971,58287,凌晨,,Face Cream,,,,,,,,,,62.0,,,,是,是,未购买
34972,512195,凌晨,,Sunscreen Cream,,,,,,1.0,,,1.0,20.0,,,,是,是,未购买
34973,482692,晚上,,Eye Shadow,,,,,,,,,,56.0,,,,是,是,未购买
34974,720475,中午,,Makerup Water,,,,,,1.0,,,1.0,16.0,,,,是,是,未购买
34975,1330413,凌晨,,Coat,,,,,,,,,,61.0,,,,是,是,未购买
34976,1192799,下午,,Coat,,,,,,,,,,52.0,,,,是,是,未购买
34977,1011709,晚上,,Phone,,,,,,,,,,70.0,,,,是,是,未购买
34978,1223019,下午,,Light,,,,,,,,,,44.0,,,,是,是,未购买
34979,1571548,,晚上,,,,Sofa,,,,,,,,,65.0,,否,否,否
34980,1577745,中午,,Cookie,,,,,,1.0,,,1.0,24.0,,,,是,是,未购买
34981,1432494,晚上,,Coat,,,,,,,,,,67.0,,,,是,是,未购买
34982,18172,晚上,,Phone,,,,,,,,,,71.0,,,,是,是,未购买
34983,433054,下午,,Nut,,,,,,,,,,34.0,,,,是,是,未购买
34984,837722,凌晨,,Coat,,,,,,,,,,51.0,,,,是,是,未购买
34985,51259,下午,,Candy,,,,,,,,,,47.0,,,,是,是,未购买
34986,556274,下午,,Phone,,,,,,,,,,32.0,,,,是,是,未购买
34987,63910,凌晨,,Induction Cooker,,,,,,,,,,69.0,,,,是,是,未购买
34988,563494,"下午,晚上",,"Coat,Tablet",,,,,,,,,,46.0,,,,是,是,未购买
34989,671006,下午,,Coat,,,,,,1.0,,,1.0,25.0,,,,是,是,未购买
34990,27039,下午,,Phone,,,,,,,,,,69.0,,,,是,是,未购买
34991,348385,下午,,Football,,,,,,1.0,,,1.0,0.0,,,,是,是,未购买
34992,382930,晚上,,Digital Camera,,,,,,,,,,61.0,,,,是,是,未购买
34993,565556,上午,,Notebook,,,,,,1.0,,,1.0,9.0,,,,是,是,未购买
34994,1171607,下午,,Sunscreen Cream,,,,,,,,,,42.0,,,,是,是,未购买
34995,90035,晚上,,Milk Power,,,,,,,,,,40.0,,,,是,是,未购买
34996,397134,凌晨,,Coat,,,,,,,,,,70.0,,,,是,是,未购买
34997,1266928,中午,,Chocolate,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
34998,301728,晚上,,Facial Essence,,,,,,,,,,36.0,,,,是,是,未购买
34999,217112,晚上,,Milk,,,,,,1.0,,,1.0,26.0,,,,是,是,未购买
35000,1569042,上午,,Coat,,,,,,1.0,,,1.0,27.0,,,,是,是,未购买
35001,694726,下午,,Phone,,,,,,,,,,69.0,,,,是,是,未购买
35002,192518,上午,,Coat,,,,,,,,,,31.0,,,,是,是,未购买
35003,1213431,晚上,,Phone,,,,,,,,,,73.0,,,,是,是,未购买
35004,343762,上午,,Tea,,,,,,,,,,48.0,,,,是,是,未购买
35005,812274,中午,,Notebook,,,,,,1.0,,,1.0,29.0,,,,是,是,未购买
35006,255663,下午,,Phone,,,,,,1.0,,,1.0,5.0,,,,是,是,未购买
35007,122684,上午,,Phone,,,,,,,,,,65.0,,,,是,是,未购买
35008,1531357,下午,,Phone,,,,,,,,,,56.0,,,,是,是,未购买
35009,1363423,,晚上,,,,Coat,,,,,,,,,65.0,,否,否,否
35010,839194,晚上,,Phone,,,,,,,,,,36.0,,,,是,是,未购买
35011,559054,"下午,晚上",,Phone,,,,,,,,,,32.0,,,,是,是,未购买
35012,1573321,,,,,Refrigerator,,,1.0,1.0,,1.0,1.0,,1.0,,,否,否,未购买
35013,813582,上午,,Tea,,,,,,,,,,39.0,,,,是,是,未购买
35014,1004857,晚上,,Refrigerator,,,,,,1.0,,,1.0,26.0,,,,是,是,未购买
35015,464167,晚上,,Phone,,,,,,1.0,,,1.0,26.0,,,,是,是,未购买
35016,1034435,下午,,Phone,,,,,,,,,,70.0,,,,是,是,未购买
35017,470692,下午,,Lipstick,,,,,,,,,,42.0,,,,是,是,未购买
35018,17297,下午,,Jeans,,,,,,,,,,56.0,,,,是,是,未购买
35019,1410120,,,,,,,,,1.0,,,1.0,,,,,否,否,未购买
35020,199804,下午,,Tablet,,,,,,,,,,47.0,,,,是,是,未购买
35021,986751,下午,,Ring,,,,,,,,,,72.0,,,,是,是,未购买
35022,1291717,下午,,Tea,,,,,,1.0,,,1.0,20.0,,,,是,是,未购买
35023,1089466,晚上,,Phone,,,,,,1.0,,,1.0,24.0,,,,是,是,未购买
35024,731028,,,,,,,,,1.0,,,1.0,,,,,否,否,未购买
35025,166578,晚上,,Phone,,,,,,,,,,32.0,,,,是,是,未购买
35026,510658,下午,,Digital Camera,,,,,,,,,,64.0,,,,是,是,未购买
35027,472830,下午,,Coat,,,,,,,,,,64.0,,,,是,是,未购买
35028,394584,晚上,,Phone,,,,,,,,,,70.0,,,,是,是,未购买
35029,1416762,晚上,,Notebook,,,,,,,,,,47.0,,,,是,是,未购买
35030,788509,上午,,Bracelet,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
35031,197914,晚上,,Coat,,,,,,,,,,63.0,,,,是,是,未购买
35032,1155913,中午,,Phone,,,,,,1.0,,,1.0,5.0,,,,是,是,未购买
35033,754896,下午,,Coffee,,,,,,,,,,40.0,,,,是,是,未购买
35034,1471187,上午,,Phone,,,,,,1.0,,,1.0,16.0,,,,是,是,未购买
35035,1156554,晚上,,Milk,,,,,,,,,,73.0,,,,是,是,未购买
35036,1569375,下午,凌晨,Phone,,,Television,1.0,,1.0,,,1.0,57.0,,13.0,,是,是,否
35037,1078221,晚上,,Phone,,,,,,,,,,55.0,,,,是,是,未购买
35038,464533,中午,,Phone,,,,,,,,,,33.0,,,,是,是,未购买
35039,332985,中午,,Phone,,,,,,,,,,41.0,,,,是,是,未购买
35040,460668,下午,,Light,,,,,,1.0,,,1.0,3.0,,,,是,是,未购买
35041,275943,,,,,Tea,,,1.0,1.0,,1.0,1.0,,2.0,,,否,否,未购买
35042,731788,凌晨,,Perfume,,,,,,,,,,63.0,,,,是,是,未购买
35043,38203,晚上,,Phone,,,,,,,,,,50.0,,,,是,是,未购买
35044,299099,下午,,Facial Moisturizer,,,,,,1.0,,,1.0,26.0,,,,是,是,未购买
35045,1161310,,,,,Bed,,,1.0,1.0,,1.0,1.0,,4.0,,,否,否,未购买
35046,836384,下午,,Phone,,,,,,,,,,70.0,,,,是,是,未购买
35047,443126,中午,,Phone,,,,,,1.0,,,1.0,13.0,,,,是,是,未购买
35048,1158271,下午,,Television,,,,,,,,,,37.0,,,,是,是,未购买
35049,260263,晚上,,Phone,,,,,,1.0,,,1.0,21.0,,,,是,是,未购买
35050,1003922,下午,,Phone,,,,,,,,,,71.0,,,,是,是,未购买
35051,586926,晚上,,Induction Cooker,,,,,,1.0,,,1.0,16.0,,,,是,是,未购买
35052,832068,晚上,,Tea,,,,,,,,,,43.0,,,,是,是,未购买
35053,1166657,下午,,Electric Kettle,,,,,,,,,,39.0,,,,是,是,未购买
35054,1108377,上午,,Phone,,,,,,,,,,42.0,,,,是,是,未购买
35055,1601377,晚上,,Refrigerator,,,,,,1.0,,,1.0,21.0,,,,是,是,未购买
35056,43939,晚上,,"Necklace,Phone",,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
35057,453595,中午,,Coat,,,,,,,,,,63.0,,,,是,是,未购买
35058,145608,下午,,Cookie,,,,,,,,,,40.0,,,,是,是,未购买
35059,301536,晚上,,Tablet,,,,,,,,,,49.0,,,,是,是,未购买
35060,79684,晚上,,Phone,,,,,,,,,,43.0,,,,是,是,未购买
35061,285393,凌晨,,Digital Camera,,,,,,,,,,39.0,,,,是,是,未购买
35062,922372,下午,,Cookie,,,,,,,,,,42.0,,,,是,是,未购买
35063,1128700,上午,,Tablet,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
35064,1021107,晚上,,"Coat,Phone",,,,,,1.0,,,1.0,10.0,,,,是,是,未购买
35065,111297,晚上,,Bed,,,,,,2.0,,,2.0,10.0,,,,是,是,未购买
35066,1511935,上午,,Milk,,,,,,,,,,68.0,,,,是,是,未购买
35067,669214,晚上,,Phone,,,,,,,,,,68.0,,,,是,是,未购买
35068,1364133,上午,,Facial Essence,,,,,,,,,,48.0,,,,是,是,未购买
35069,1357379,晚上,,Coat,,,,,,,,,,42.0,,,,是,是,未购买
35070,248130,晚上,,Notebook,,,,,,,,,,65.0,,,,是,是,未购买
35071,199171,晚上,,Coat,,,,,,1.0,,,1.0,24.0,,,,是,是,未购买
35072,971609,晚上,,Notebook,,,,,,,,,,44.0,,,,是,是,未购买
35073,1287301,晚上,,Phone,,,,,,,,,,33.0,,,,是,是,未购买
35074,656176,晚上,,Xbox,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
35075,432835,上午,,Phone,,,,,,1.0,,,1.0,25.0,,,,是,是,未购买
35076,368091,晚上,,Coffee,,,,,,1.0,,,1.0,21.0,,,,是,是,未购买
35077,1171816,,下午,,,,Coat,,,,,,,,,68.0,,否,否,否
35078,332964,,晚上,,,,Makerup Water,,,,,,,,,46.0,,否,否,否
35079,1363395,,,,Coffee,,,,,1.0,,,1.0,,,,,否,否,未购买
35080,405526,,,,,,,,,,,,,,,,,否,否,未购买
35081,230115,晚上,,Induction Cooker,,,,,,,,,,45.0,,,,是,是,未购买
35082,505551,中午,,Xbox,,,,,,1.0,,,1.0,14.0,,,,是,是,未购买
35083,1443583,下午,,Foundation Make-up,,,,,,,,,,69.0,,,,是,是,未购买
35084,689162,晚上,,Phone,,,,,,,,,,60.0,,,,是,是,未购买
35085,1239818,晚上,,Candy,,,,,,,,,,41.0,,,,是,是,未购买
35086,366270,下午,,Makerup Water,,,,,,,,,,68.0,,,,是,是,未购买
35087,106026,晚上,,Electric Kettle,,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
35088,1525656,,晚上,,,,Coffee,,,,,,,,,31.0,,否,否,否
35089,12432,上午,,Digital Camera,,,,,,,,,,58.0,,,,是,是,未购买
35090,1345438,"凌晨,晚上",,"Notebook,Nut",,,,,,2.0,,,2.0,14.0,,,,是,是,未购买
35091,363434,,中午,,,,Jeans,,,,,,,,,67.0,,否,否,否
35092,1336420,下午,,Phone,,,,,,,,,,33.0,,,,是,是,未购买
35093,1089866,中午,,Phone,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
35094,364162,,上午,,,,Sofa,1.0,,1.0,,,1.0,,,14.0,,否,否,否
35095,698824,下午,,Phone,,,,,,,,,,56.0,,,,是,是,未购买
35096,957531,晚上,,Tablet,,,,,,1.0,,,1.0,26.0,,,,是,是,未购买
35097,1375758,下午,,Tablet,,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
35098,374248,"上午,中午",,Coat,,,,,,1.0,,,1.0,2.0,,,,是,是,未购买
35099,1600006,中午,,Phone,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
35100,721683,晚上,,Phone,,,,,,,,,,48.0,,,,是,是,未购买
35101,78205,,上午,,,,Eye Shadow,1.0,,1.0,,,1.0,,,25.0,,否,否,否
35102,825116,晚上,,Rice Cooker,,,,,,,,,,70.0,,,,是,是,未购买
35103,483104,下午,,Face Cream,,,,,,,,,,58.0,,,,是,是,未购买
35104,1560712,,晚上,,,,Tea,,,,,,,,,56.0,,否,否,否
35105,540854,下午,,Digital Camera,,,,,,,,,,59.0,,,,是,是,未购买
35106,1477814,上午,,Notebook,,,,,,1.0,,,1.0,22.0,,,,是,是,未购买
35107,1069213,晚上,,Tea,,,,,,1.0,,,1.0,26.0,,,,是,是,未购买
35108,381296,中午,,Coat,,,,,,,,,,68.0,,,,是,是,未购买
35109,994721,上午,,Necklace,,,,,,1.0,,,1.0,3.0,,,,是,是,未购买
35110,1084345,中午,,Facial Moisturizer,,,,,,,,,,48.0,,,,是,是,未购买
35111,603567,,,,,,,,,,,,,,,,,否,否,未购买
35112,1013725,晚上,,Notebook,,,,,,1.0,,,1.0,3.0,,,,是,是,未购买
35113,1057062,凌晨,,Foundation Make-up,,,,,,,,,,49.0,,,,是,是,未购买
35114,716863,晚上,,Tea,,,,,,,,,,43.0,,,,是,是,未购买
35115,616190,晚上,,Phone,,,,,,,,,,35.0,,,,是,是,未购买
35116,750928,晚上,,Makerup Water,,,,,,,,,,59.0,,,,是,是,未购买
35117,1369423,晚上,,Phone,,,,,,1.0,,,1.0,28.0,,,,是,是,未购买
35118,1143865,中午,,Tablet,,,,,,,,,,64.0,,,,是,是,未购买
35119,97469,中午,,Phone,,,,,,1.0,,,1.0,13.0,,,,是,是,未购买
35120,1079798,中午,,Makerup Water,,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
35121,345740,晚上,,Facial Moisturizer,,,,,,,,,,66.0,,,,是,是,未购买
35122,628064,晚上,,Coat,,,,,,,,,,70.0,,,,是,是,未购买
35123,1169179,晚上,,Coat,,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
35124,146773,下午,,Tablet,,,,,,1.0,,,1.0,12.0,,,,是,是,未购买
35125,485439,下午,,Electric Kettle,,,,,,,,,,54.0,,,,是,是,未购买
35126,908317,中午,,Coat,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
35127,1513044,,下午,,,,Facial Moisturizer,,,,,,,,,40.0,,否,否,否
35128,530749,下午,,Nut,,,,,,1.0,,,1.0,12.0,,,,是,是,未购买
35129,786828,,下午,,,,Perfume,,,,,,,,,62.0,,否,否,否
35130,1603684,晚上,,Sunscreen Cream,,,,,,1.0,,,1.0,26.0,,,,是,是,未购买
35131,1363823,,下午,,,,Facial Essence,,,,,,,,,44.0,,否,否,否
35132,85680,中午,,Phone,,,,,,1.0,,,1.0,22.0,,,,是,是,未购买
35133,1000165,下午,,Notebook,,,,,,,,,,40.0,,,,是,是,未购买
35134,1452823,晚上,,Phone,,,,,,1.0,,,1.0,21.0,,,,是,是,未购买
35135,1490775,晚上,,Phone,,,,,,1.0,,,1.0,13.0,,,,是,是,未购买
35136,75535,上午,,Tea,Sofa,,,,,2.0,,,2.0,7.0,,,,是,是,未购买
35137,684641,下午,,Lipstick,,,,,,1.0,,,1.0,22.0,,,,是,是,未购买
35138,323336,上午,,Foundation Make-up,,,,,,,,,,51.0,,,,是,是,未购买
35139,28660,上午,,Coat,,,,,,,,,,72.0,,,,是,是,未购买
35140,69247,晚上,,Rice Cooker,,,,,,1.0,,,1.0,3.0,,,,是,是,未购买
35141,102562,中午,,Cookie,,,,,,1.0,,,1.0,26.0,,,,是,是,未购买
35142,321122,,,,,,,,,,,,,,,,,否,否,未购买
35143,1345740,,,,,,,,,,,,,,,,,否,否,未购买
35144,968983,晚上,,Coat,,,,,,,,,,68.0,,,,是,是,未购买
35145,1270813,凌晨,,Phone,,,,,,,,,,70.0,,,,是,是,未购买
35146,1135011,晚上,,Candy,,,,,,1.0,,,1.0,2.0,,,,是,是,未购买
35147,686167,凌晨,,Phone,,,,,,,,,,64.0,,,,是,是,未购买
35148,852469,下午,,Phone,,,,,,,,,,47.0,,,,是,是,未购买
35149,1526654,凌晨,,Phone,,,,,,,,,,73.0,,,,是,是,未购买
35150,922054,下午,,Badminton,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
35151,24604,下午,,Cake,,,,,,,,,,51.0,,,,是,是,未购买
35152,679206,,下午,,,,Coat,,,,,,,,,68.0,,否,否,否
35153,547912,下午,,Coat,,,,,,,,,,56.0,,,,是,是,未购买
35154,558666,晚上,,Football,,,,,,,,,,52.0,,,,是,是,未购买
35155,329240,中午,,Washing Machine,,,,,,,,,,33.0,,,,是,是,未购买
35156,970344,下午,,Tablet,,,,,,,,,,32.0,,,,是,是,未购买
35157,497545,上午,,"Milk,Tea",,,,,,,,,,43.0,,,,是,是,未购买
35158,155328,晚上,,Coat,,,,,,1.0,,,1.0,30.0,,,,是,是,未购买
35159,204258,上午,,Phone,,,,,,1.0,,,1.0,11.0,,,,是,是,未购买
35160,659678,,,,,Makerup Water,,,1.0,1.0,,1.0,1.0,,0.0,,,否,否,未购买
35161,766792,中午,,Football,,,,,,1.0,,,1.0,2.0,,,,是,是,未购买
35162,1440393,晚上,,Tea,,,,,,,,,,68.0,,,,是,是,未购买
35163,498290,下午,,Tea,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
35164,1434857,中午,,Notebook,,,,,,,,,,48.0,,,,是,是,未购买
35165,195424,凌晨,,Milk Power,,,,,,,,,,56.0,,,,是,是,未购买
35166,981568,晚上,,Digital Camera,,,,,,,,,,56.0,,,,是,是,未购买
35167,1044994,下午,,Perfume,,,,,,,,,,69.0,,,,是,是,未购买
35168,61852,中午,,Foundation Make-up,,,,,,1.0,,,1.0,30.0,,,,是,是,未购买
35169,354453,下午,,Phone,,,,,,,,,,39.0,,,,是,是,未购买
35170,628414,晚上,,Jeans,,,,,,,,,,73.0,,,,是,是,未购买
35171,12568,,中午,,,,Face Cream,1.0,,1.0,,,1.0,,,28.0,,否,否,否
35172,1158878,中午,,Perfume,,,,,,1.0,,,1.0,20.0,,,,是,是,未购买
35173,1534793,中午,,Potatio Chips,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
35174,326461,,下午,,,,Coffee,,,,,,,,,68.0,,否,否,否
35175,206998,凌晨,,Cookie,,,,,,1.0,,,1.0,11.0,,,,是,是,未购买
35176,1230832,中午,,Phone,,,,,,,,,,37.0,,,,是,是,未购买
35177,13271,上午,,Phone,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
35178,1059792,,,,,Washing Machine,,,1.0,1.0,,1.0,1.0,,5.0,,,否,否,未购买
35179,342918,晚上,,Phone,,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
35180,1608046,上午,,Notebook,,,,,,,,,,36.0,,,,是,是,未购买
35181,889373,上午,,Milk,,,,,,,,,,39.0,,,,是,是,未购买
35182,135728,晚上,,Necklace,,,,,,,,,,48.0,,,,是,是,未购买
35183,98499,晚上,,Necklace,,,,,,1.0,,,1.0,0.0,,,,是,是,未购买
35184,81078,晚上,,Coat,,,,,,,,,,44.0,,,,是,是,未购买
35185,193172,下午,,Bed,,,,,,,,,,58.0,,,,是,是,未购买
35186,987397,晚上,,Phone,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
35187,107960,晚上,,Phone,,,,,,,,,,31.0,,,,是,是,未购买
35188,1101652,晚上,,Necklace,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
35189,806295,下午,,Phone,,,,,,1.0,,,1.0,2.0,,,,是,是,未购买
35190,1226625,下午,,Phone,,,,,,,,,,50.0,,,,是,是,未购买
35191,853507,凌晨,,Digital Camera,,,,,,1.0,,,1.0,3.0,,,,是,是,未购买
35192,1442431,下午,,Phone,,,,,,,,,,45.0,,,,是,是,未购买
35193,1515502,上午,,Phone,,,,,,,,,,48.0,,,,是,是,未购买
35194,362938,上午,,Makerup Water,,,,,,,,,,49.0,,,,是,是,未购买
35195,1229073,晚上,,Cookie,,,,,,1.0,,,1.0,14.0,,,,是,是,未购买
35196,1346778,凌晨,,Notebook,,,,,,1.0,,,1.0,11.0,,,,是,是,未购买
35197,538901,上午,,Coat,,,,,,,,,,41.0,,,,是,是,未购买
35198,1038418,,下午,,,,Foundation Make-up,,,,,,,,,60.0,,否,否,否
35199,146878,凌晨,,Tablet,,,,,,1.0,,,1.0,21.0,,,,是,是,未购买
35200,420592,晚上,,Candy,,,,,,1.0,,,1.0,3.0,,,,是,是,未购买
35201,525959,下午,,Candy,,,,,,1.0,,,1.0,4.0,,,,是,是,未购买
35202,1466195,凌晨,,Notebook,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
35203,217082,晚上,,Cookie,,,,,,1.0,,,1.0,13.0,,,,是,是,未购买
35204,556030,晚上,,Air Conditioner,,,,,,,,,,38.0,,,,是,是,未购买
35205,436159,上午,,Makerup Water,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
35206,560262,上午,,Bed,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
