vender_id,shop_id,fans_num,vip_num,shop_reg_tm,cate,shop_score
8175,5336,1622,1489,2017-7-28,47,9.90878
8290,4628,16972,12835,2017-8-15,47,9.539424
9509,6444,210,3548,2017-8-8,47,9.348723
7830,970,11057,25859,2017-10-14,47,10
8837,8923,4944,170,2016-12-14,47,9.675494
416,3273,1097,7553,2016-12-12,47,9.427566
8016,8205,1197,6720,2015-8-17,47,9.902224
550,8194,1425,10149,2015-10-23,47,9.660716
2179,8241,2806,14817,2015-10-25,47,9.185872
7213,4819,32,1001,2017-9-25,47,9.913409
3015,8446,5141,8509,2016-5-10,47,9.500694
1793,9747,23678,65466,2016-7-27,47,9.646417
6023,5498,6602,5981,2017-1-12,47,9.29745
5878,9571,992,5113,2017-5-28,47,9.8732
7777,8957,13811,63911,2015-10-21,47,9.475029
1620,9913,4388,52585,2014-8-26,47,9.401825
4003,5406,22349,3921,2017-8-3,47,9.51794
2247,2414,22911,690,2017-8-9,47,9.61331
2825,4115,355,3291,2014-10-27,47,8.81632
8273,4107,3877,9253,2016-9-7,47,9.797425
8124,542,53220,395144,2015-7-27,47,9.31107
769,2677,11045,112359,2016-7-12,47,9.442282
3370,4454,3599,22643,2016-7-12,47,9.854083
2094,182,21025,2674,2016-9-2,47,9.224717
2663,8960,94,1709,2017-8-22,47,9.401464
3923,7947,100,305,2016-9-2,47,9.676703
6116,7330,141378,513566,2014-11-10,47,9.572996
302,8716,52294,18206,2016-10-11,47,9.499077
604,8680,249,5187,2017-3-18,47,9.496596
955,5436,6076,45798,2014-4-21,47,9.904362
4732,8192,1785,13541,2016-4-14,47,9.623322
5213,8012,120,6165,2017-10-31,47,9.160281
6852,4672,5072,26034,2017-10-23,47,9.453151
4742,105,24054,66212,2016-6-9,47,9.298661
4041,3828,7042,314,2017-10-23,47,9.483417
7361,8721,66810,93048,2017-10-24,47,9.462067
123,88,1544,10408,2015-3-13,47,9.523378
3717,9012,23229,25116,2017-3-25,47,9.466576
6878,8404,1864,48762,2014-8-25,47,8.974916
6062,1656,2619,13605,2014-10-31,47,9.079983
4138,9649,91323,443616,2015-5-12,47,9.65129
4004,6306,52876,2339,2015-12-31,47,9.484786
7663,1434,3538,8412,2017-8-15,47,9.46643
6473,5118,895,3622,2017-4-17,47,9.244413
6889,7104,9488,5345,2017-8-11,47,9.65579
1086,6083,556,6795,2017-8-15,47,9.760213
9046,1904,1507,2976,2017-8-10,47,9.817633
6647,866,126015,190913,2016-9-9,47,9.406041
5893,1071,26,318,2017-8-8,47,9.047387
8534,7866,520,13970,2017-10-17,47,9.911454
412,1304,28725,99783,2016-9-18,47,9.44691
7673,10057,8900,181316,2015-10-15,47,9.28617
5459,6245,2374,10473,2015-10-20,47,9.269378
4395,860,124247,28747,2015-10-19,47,9.606705
1550,9978,1642,7646,2017-8-14,47,8.970852
7811,315,4207,23049,2012-12-4,47,9.406367
290,8752,3,43,2017-8-11,47,-1
1693,8204,1732,9866,2017-4-25,47,9.427729
4463,8786,14257,18494,2016-3-10,47,9.562035
1364,2422,2414,22627,2016-1-11,47,9.426379
3972,8265,5552,4450,2017-4-19,47,9.334067
4845,9328,135957,526909,2015-5-28,47,9.490974
1897,9877,29828,1584,2017-4-17,47,9.582582
4797,1386,6017,31107,2017-3-24,47,9.295293
5048,3547,849,2614,2016-7-30,47,9.429961
9021,10236,1257,26660,2015-7-15,47,9.505094
1195,5961,18343,206334,2014-5-19,47,9.496963
1051,5800,256,2857,2016-3-22,47,9.252561
4334,9533,847,4106,2017-11-29,47,9.339654
6702,6981,10,197,2018-3-26,47,-1
2043,2808,51866,218701,2015-7-27,47,9.435773
880,8068,3692,21878,2016-3-11,47,9.477103
1944,6902,1690,13182,2015-10-14,47,9.210707
8116,873,136319,201231,2016-9-5,47,9.545368
3159,1675,8097,18139,2015-10-12,47,9.488214
4780,5439,7536,8609,2017-10-25,47,9.988758
7248,6422,1096,1889,2016-12-17,47,10
9595,6474,2779,585,2017-8-21,47,9.383933
2575,2864,2362,23158,2014-11-21,47,9.491096
852,2285,17078,23240,2017-3-24,47,9.446333
2201,7456,2828,15566,2016-7-29,47,9.018594
7775,1077,3335,5560,2016-9-2,47,9.529982
5474,2932,2531,2926,2018-1-24,47,9.800078
8681,597,122,276,2018-3-23,47,9.75884
419,5620,8216,6438,2017-4-14,47,9.822636
648,450,56314,1479,2016-1-7,47,9.534139
7408,5704,472,1135,2016-3-15,47,8.931989
4999,5513,26057,7017,2017-10-14,47,9.864078
4843,4699,8174,12849,2017-10-19,47,9.616853
2808,6469,30947,9576,2017-10-19,47,10
2787,3276,83374,80822,2017-10-20,47,9.590215
5998,8116,64,112,2017-11-15,47,9.692964
4221,3729,490,16679,2017-10-20,47,9.449057
4796,3380,266,11011,2017-10-16,47,9.323239
6927,3545,7454,1327,2017-10-31,47,9.697282
9677,6009,1967,11217,2017-10-19,47,9.182601
7286,3863,44149,102707,2016-8-1,47,9.348666
4900,4082,2287,23810,2017-10-18,47,9.239947
5446,9570,2367,4574,2017-10-21,47,9.497418
7540,7554,5510,1913,2017-10-20,47,9.876128
7965,3264,6922,10544,2017-10-26,47,10
6438,9081,68161,40173,2017-10-18,47,9.56432
5289,4910,1193,2563,2017-10-18,47,9.610193
547,6042,649489,186824,2016-12-21,47,9.493011
1332,7835,15547,3845,2017-10-19,47,9.949555
68,24,203,1457,2017-10-16,47,9.171105
4689,3311,10547,724,2017-10-19,47,9.252057
8571,7140,155298,274856,2016-9-1,47,9.425055
1372,4335,641,587,2018-1-30,47,9.865359
9300,3049,2967,26632,2016-9-7,47,9.489372
2167,6486,23168,58574,2017-1-5,47,9.264422
758,9905,730,228,2018-1-30,47,9.81167
3731,7916,21955,661,2018-3-3,47,10
3031,4485,20877,4501,2018-1-24,47,9.732852
5509,7703,14285,10967,2017-10-13,47,9.597621
5087,9967,29955,17578,2017-10-27,47,9.739071
2853,1807,33790,77585,2018-1-23,47,9.861981
3743,9543,20828,56120,2018-2-9,47,9.652668
2096,1854,366045,47216,2015-6-8,47,9.454706
3798,1143,383,971,2016-6-16,47,9.140874
1390,3471,763,20604,2017-3-27,47,9.6265
2550,5728,54400,9483,2018-3-16,47,9.569629
2828,5736,40937,238006,2013-4-15,47,9.463783
7634,548,80315,17989,2016-9-6,47,9.46493
6104,7285,37626,9073,2017-4-13,47,9.508711
505,1298,8980,19338,2016-10-11,47,9.757155
618,6200,1945,126,2017-7-11,47,-1
4085,6537,12200,10192,2017-3-23,47,9.086487
7214,9430,24163,48149,2017-4-13,47,9.352517
2507,7210,1652,1970,2018-3-9,47,10
1537,5323,30556,33938,2015-4-1,47,9.381802
1253,6615,28518,114080,2015-10-10,47,9.336248
7498,7132,30472,31287,2015-1-13,47,9.545551
2336,1866,37592,61458,2016-12-23,47,9.647006
2434,8575,2075,6529,2017-9-5,47,9.222478
6471,981,59314,17588,2017-9-8,47,9.653314
3607,1590,768,1497,2016-12-27,47,9.91342
8131,617,1218,3073,2017-4-24,47,9.41925
4335,10209,419,164,2017-9-4,47,9.453824
1065,7801,6913,40450,2017-8-29,47,9.233373
4435,8891,48461,114223,2015-2-9,47,9.649769
6584,4476,958,2726,2017-4-10,47,9.842375
2564,8206,201707,9414,2017-1-18,47,9.529976
2207,777,12532,3285,2017-4-14,47,9.286491
2129,3405,8606,39689,2015-6-11,47,9.717208
3668,10137,22812,4498,2017-3-17,47,9.951748
5628,244,24842,91416,2013-5-17,47,9.618341
6897,2245,1298,8669,2015-3-5,47,9.371648
7580,3829,3883,12501,2014-6-12,47,9.586455
5120,5781,1675,6548,2017-8-28,47,9.617833
1994,1559,5755,18053,2017-9-7,47,9.56679
9649,4274,17,64,2017-10-25,47,-1
5604,6982,273151,59201,2015-2-11,47,9.725723
1652,3246,1007,1702,2015-10-10,47,9.496753
9146,9178,10386,3890,2016-3-10,47,9.130529
5457,8990,5446,2150,2017-4-10,47,-1
7873,1886,6957,245191,2015-10-11,47,9.492477
3552,7626,19503,90117,2016-6-3,47,9.680336
3853,2507,97,658,2016-9-18,47,9.23034
8866,5886,22434,25026,2015-5-22,47,9.6743
5002,9624,32514,27582,2018-3-15,47,9.526535
411,2085,2281,2135,2016-1-12,47,9.836234
5075,2791,1608,24259,2015-9-7,47,9.387326
1918,599,3088,3728,2016-5-9,47,9.669664
2482,7350,600,1827,2017-4-8,47,9.051964
1423,305,313,4127,2016-5-9,47,9.476517
2071,5469,2175,27175,2017-9-4,47,9.71574
909,1918,109256,41264,2017-8-30,47,9.617788
8492,430,352,8353,2017-9-1,47,9.648855
9723,8318,50,664,2018-1-30,47,-1
273,1273,108463,20488,2015-7-23,47,9.923043
8595,6610,7157,1955,2017-9-5,47,9.784425
2971,6836,1149,3145,2017-10-30,47,9.9955
4666,8151,62942,5704,2017-10-10,47,9.612859
8363,3287,1746,2712,2017-10-14,47,9.009417
2197,6257,414,19112,2017-10-3,47,9.496881
8103,2456,21890,6454,2017-9-30,47,9.771029
3883,7004,895,5068,2015-9-25,47,9.862025
2023,5271,22083,5462,2017-9-28,47,9.330796
4686,2354,30574,14324,2017-9-2,47,9.805362
1873,1828,2408,8525,2017-10-11,47,9.801596
569,7267,368,3078,2017-10-5,47,9.558843
9101,7702,1565,80,2017-10-11,47,9.592986
1647,8134,21,416,2017-11-12,47,9.054634
5136,3257,80057,98517,2018-2-5,47,9.718602
5357,4136,62,414,2017-10-13,47,9.850083
1155,4300,12476,15822,2017-10-16,47,9.143886
3543,321,493,1716,2016-2-29,47,9.156282
8406,2302,56546,6238,2017-6-5,47,9.725221
6580,7546,33873,16277,2017-9-30,47,9.518474
5428,693,266,667,2017-10-10,47,9.916424
9625,2841,1125,9041,2017-9-21,47,8.871554
2994,9035,21456,5315,2017-10-11,47,9.220192
5952,2951,1176,1676,2018-1-26,47,9.895305
7677,6052,2184,978,2017-9-1,47,9.88042
1808,8017,52842,9491,2016-10-14,47,9.792829
6840,1829,55916,24273,2017-3-24,47,9.299097
1684,3900,729,4120,2017-10-1,47,9.607375
7511,1825,27502,14189,2017-10-31,47,9.733238
380,6389,6112,6868,2017-9-1,47,8.979448
1230,5890,145,310,2017-8-31,47,9.676072
3506,4050,73,348,2016-12-28,47,-1
2904,9167,2,134,2017-9-5,47,9.480243
2399,7526,131,41,2017-3-23,47,-1
5245,2513,6961,46485,2014-1-2,47,9.41949
6695,8105,37105,36822,2017-3-23,47,9.657511
9390,2333,2878,10448,2017-9-4,47,9.682445
6689,1183,4427,6244,2018-1-27,47,10
3796,7675,21284,1855,2018-1-31,47,-1
2169,544,1242,4917,2016-10-17,47,9.636043
662,8649,43,242,2017-9-9,47,9.691337
3876,3359,2252,413,2018-1-31,47,9.660334
1064,3286,2762,10285,2017-12-8,47,9.530602
4423,7401,20357,515,2018-1-26,47,9.746437
3488,8944,188,189,2017-4-7,47,-1
1331,1405,677,9934,2014-2-7,47,9.250253
3246,7890,1206,33755,2014-5-9,47,9.415951
6323,1470,453,9322,2017-4-11,47,9.473545
2337,10199,9159,90334,2018-3-17,47,9.641863
5864,8955,21703,2000,2018-1-29,47,10
2887,2322,26362,23493,2017-9-28,47,9.729964
3462,7918,33109,134268,2015-3-11,47,9.685903
7353,5944,2455,51330,2015-9-19,47,9.671638
325,7977,1087,2321,2014-5-4,47,9.670892
4752,1002,7015,24935,2015-9-22,47,9.526038
8130,9072,21279,1732,2017-9-22,47,9.874749
860,4288,317,8741,2017-9-28,47,9.246886
6780,8715,155,496,2016-11-1,47,9.689893
4450,8663,141,199,2017-9-27,47,9.465522
5127,9031,8972,71441,2015-3-20,47,9.031195
2947,9674,21591,4243,2016-4-21,47,9.141479
2059,6020,48319,2752,2017-2-15,47,9.537136
7637,5696,4694,172982,2014-11-10,47,9.263764
914,6599,100483,35310,2015-4-9,47,9.578639
8079,7852,31137,40246,2016-10-20,47,9.572385
4376,3789,6099,158172,2014-11-5,47,9.304128
4363,6378,13820,64548,2015-4-16,47,9.229118
6069,2026,8241,15449,2016-3-1,47,9.848229
9612,2859,156,343,2017-1-9,47,9.992207
1640,1849,2645,24708,2018-3-14,47,9.85827
2683,8910,62026,6444,2017-1-4,47,9.711507
3374,7360,142917,9383,2016-12-31,47,9.673518
606,8897,108913,3188,2017-1-5,47,9.927246
948,2884,6751,51657,2015-1-12,47,9.247681
6059,4848,178374,274518,2015-4-13,47,9.496107
7039,5387,285,1783,2013-10-22,47,9.105624
764,6886,1639,60179,2016-5-9,47,9.131786
5012,6413,64585,208866,2016-12-30,47,9.536043
4515,3454,58361,65341,2017-1-4,47,9.569495
5586,4030,334,145,2018-3-26,47,9.667294
4591,2340,77800,38702,2018-3-14,47,9.756897
6354,5503,30771,79281,2016-5-6,47,9.472332
4803,491,2264,2209,2016-10-27,47,-1
4669,6428,33128,56142,2016-5-5,47,9.554921
2660,7163,4812,104467,2018-3-14,47,9.412528
2254,8679,10223,56837,2014-4-21,47,9.541589
1506,4751,382,1533,2016-7-26,47,8.92519
8797,4900,786,1363,2015-4-21,47,-1
5815,6072,88,182,2018-3-20,47,-1
503,4502,728,8702,2013-11-7,47,9.197945
4162,9707,4701,22618,2015-5-15,47,9.49871
1179,3389,507,3863,2018-3-17,47,9.928776
8900,7300,34697,48980,2016-1-15,47,9.56337
137,8483,32553,26467,2016-1-13,47,9.590329
5257,8121,393,1483,2016-1-19,47,9.34111
3335,5099,154324,44163,2015-4-14,47,9.602647
3809,91,84,235,2018-2-5,47,9.895892
3988,6862,13,18,2018-3-12,47,-1
9416,263,5476,14115,2018-3-15,47,-1
3403,8341,12103,14886,2015-9-21,47,9.642069
7360,4591,2734,15832,2014-10-15,47,9.201113
330,5708,147229,787130,2013-11-22,47,9.694876
7184,7127,49377,400720,2013-11-22,47,9.486823
1691,4484,1231,20997,2013-11-26,47,9.13279
1303,8191,136170,118241,2015-6-2,47,9.46316
895,8691,1338,10874,2014-10-21,47,9.528778
6030,2093,326,1515,2018-3-15,47,9.155967
6698,2132,1467,40969,2018-2-14,47,10
1720,8325,12966,18162,2014-8-14,47,9.473534
2109,10145,561,4229,2014-5-27,47,9.064442
4253,3578,58801,97678,2016-1-6,47,9.48444
5260,7270,12541,8055,2017-9-28,47,9.575745
2060,3105,25059,181866,2015-4-9,47,9.431077
8221,3723,1151,1559,2017-4-5,47,9.706773
3890,10111,2735,9083,2016-2-29,47,9.507941
7947,8626,711,4000,2016-3-15,47,9.592688
3156,1330,15596,41598,2015-4-29,47,9.625751
678,8083,749,1964,2016-2-26,47,9.150251
4749,535,3284,18730,2015-4-20,47,9.002704
6588,5214,1912,7199,2016-1-9,47,9.383912
8022,4168,507,8323,2017-1-9,47,9.835285
2250,7689,1798,8894,2015-4-15,47,9.461775
6625,5874,19076,37399,2017-4-12,47,9.468464
2948,9858,1643,71952,2014-10-29,47,9.563776
3727,6140,145196,208967,2014-4-3,47,9.553001
152,4303,326523,752742,2015-4-9,47,9.631294
5261,9480,35636,321778,2016-9-10,47,9.578982
5773,844,2261,28526,2014-10-16,47,9.442682
1007,2865,198,987,2016-10-25,47,-1
5568,2118,2308,2686,2017-1-16,47,9.222599
999,8746,2965,29273,2016-1-13,47,9.430819
6986,6003,758,2172,2017-1-10,47,9.836265
1008,8494,1324,84300,2017-4-5,47,9.293949
6528,7506,4811,5257,2017-3-31,47,9.576557
1367,4069,1194,16961,2013-12-19,47,9.219812
2846,1016,22835,140385,2013-12-20,47,9.490837
6933,3384,271,5558,2016-11-15,47,8.977807
5177,5584,329,4340,2017-4-6,47,9.468619
642,10042,729,1527,2016-7-25,47,9.774164
2108,10047,5565,10736,2016-9-7,47,9.983988
8460,3501,3324,177995,2016-7-26,47,9.392067
655,8276,8095,4227,2017-4-2,47,9.056356
1082,267,21376,85690,2015-4-9,47,9.463994
1840,9183,2714,16338,2015-6-26,47,9.535603
5125,6357,234128,519769,2015-5-25,47,9.556654
549,96,649,5267,2016-9-9,47,9.163704
3557,6525,265,871,2016-2-24,47,9.096516
5536,7522,110432,18264,2014-9-25,47,9.194558
4876,2693,213,3826,2016-9-7,47,9.493963
4381,9336,1342,23375,2015-5-26,47,9.395062
429,7587,3635,9366,2015-5-25,47,9.875541
4459,10052,538,1948,2016-7-25,47,9.056328
2112,6355,2294,3779,2015-5-26,47,9.235102
7178,1268,65168,27692,2017-9-21,47,9.548899
5514,8387,35654,314070,2013-4-15,47,9.425523
4353,2647,50876,72269,2015-4-1,47,9.294028
3901,4187,489,587,2017-3-16,47,9.37906
5898,6094,4354,37566,2014-9-5,47,9.596607
5759,3205,102367,2127,2017-2-4,47,9.572173
1442,3284,12607,7507,2017-1-15,47,9.327419
6705,3160,1447,1511,2016-7-25,47,9.922162
2816,6296,40,103,2017-2-6,47,-1
3252,6954,527,7909,2017-1-16,47,9.7323
4893,4817,551,890,2017-2-6,47,9.630469
1139,772,1851,21789,2016-9-15,47,9.172642
4676,1316,163191,211176,2016-9-14,47,9.363241
6553,9061,3714,2567,2017-1-18,47,9.580521
9102,2050,45127,309407,2015-8-25,47,9.312615
4444,9461,20998,37276,2016-8-4,47,9.542539
8242,9221,28248,368877,2014-10-27,47,9.62451
1838,5509,985,6432,2014-12-24,47,9.202537
3012,4101,2663,12293,2016-9-18,47,9.59469
366,2069,406,3296,2017-3-15,47,9.570701
1654,5474,4501,9690,2016-9-22,47,9.704785
1929,4937,22002,9407,2017-3-23,47,9.361791
8498,9045,165,717,2017-4-10,47,8.949307
4277,4196,4785,23396,2017-3-31,47,9.47731
521,4219,3517,7706,2017-4-15,47,9.549768
9169,7201,1790,5243,2014-9-12,47,8.850901
5026,9578,3694,7222,2014-9-2,47,9.676482
5153,2122,467,11701,2015-3-31,47,9.042034
1490,4916,834,932,2018-3-12,47,-1
4775,7960,510,2395,2016-5-25,47,9.358729
2243,5643,65,237,2017-4-1,47,9.418941
4156,507,60616,25900,2016-6-6,47,9.406181
8892,4109,11484,14033,2017-4-4,47,9.700128
1822,5377,22241,11915,2017-4-6,47,9.783637
8569,3188,3008,41866,2016-6-2,47,9.493369
2676,2264,12203,162819,2014-9-24,47,9.206521
9261,1377,476,11792,2017-1-26,47,9.229315
340,1166,1564,5450,2017-4-5,47,9.515029
2101,9295,2184,5077,2017-2-23,47,9.329365
4668,977,511,1784,2017-2-24,47,9.818568
3036,5070,53967,50559,2015-4-2,47,9.030658
5901,4453,45374,307567,2017-4-1,47,9.432909
8211,6603,21002,14707,2018-3-5,47,9.820773
241,2291,652,11841,2018-3-9,47,9.26325
2392,2129,2537,10876,2018-2-27,47,9.76363
5353,8170,230,1890,2018-3-12,47,9.356008
8520,9925,14008,420,2018-3-9,47,9.94103
7792,3977,95186,66051,2017-2-14,47,9.358597
1831,9107,1038,4421,2016-1-14,47,9.801148
446,7382,6708,22320,2015-9-14,47,9.370519
887,3328,20071,2475,2018-3-13,47,9.99475
9298,7052,15129,11376,2014-9-9,47,9.691782
8854,6849,47,427,2017-2-10,47,-1
5200,9527,5757,8822,2016-11-2,47,9.766133
1744,3590,29667,19389,2018-2-3,47,9.852216
9063,10210,9996,36658,2015-12-14,47,9.471991
6956,2706,605,775,2015-7-20,47,9.832603
8033,9949,385217,85998,2016-8-10,47,9.652069
1168,1374,249,3960,2017-9-9,47,9.592641
6693,270,359,200,2018-1-13,47,9.798921
7224,7874,1205,756,2018-1-5,47,-1
6552,3792,14,381,2018-1-4,47,9.264565
6201,701,174,510,2018-1-5,47,9.777925
2172,9964,54,304,2018-1-26,47,9.825886
8205,9130,5993,15741,2018-1-3,47,9.293344
8024,1088,159,2070,2018-1-2,47,8.976306
2329,7770,417,1275,2018-1-12,47,10
1070,8833,619,415,2018-1-3,47,-1
3367,7736,24797,10550,2018-1-12,47,9.974295
8265,5793,22271,88632,2017-3-20,47,9.418877
2609,2298,22791,1848,2018-1-5,47,9.931304
3740,3347,4646,10062,2016-8-13,47,9.692204
8724,6420,30478,5871,2017-5-15,47,9.866504
3642,9238,174,5500,2017-5-8,47,9.475824
8355,4397,495,629,2017-5-10,47,9.920601
277,9513,1022,7330,2016-8-11,47,8.928346
5208,8172,273,544,2018-1-25,47,9.992128
6029,5887,342,8576,2016-8-15,47,9.360722
2774,1973,1080,252,2018-1-4,47,9.788055
4987,6327,204637,587229,2015-5-22,47,9.453633
242,8157,1230,6335,2017-9-29,47,10
1740,9639,253,810,2017-9-18,47,9.840945
8607,4291,553,1281,2017-5-9,47,9.340355
3365,3693,12185,2322,2018-2-25,47,-1
5314,1214,6049,46539,2014-8-15,47,9.712298
9456,9066,28468,28183,2016-10-20,47,9.799815
9253,4127,7798,27707,2016-4-6,47,9.698184
7016,8333,307,1998,2018-3-12,47,9.732551
3146,3956,25,492,2018-1-5,47,9.910935
3820,10038,28027,12845,2017-9-16,47,9.801325
5150,7056,29601,23996,2016-8-12,47,9.212538
1779,4059,194,558,2016-2-19,47,9.328219
3063,9078,4105,18019,2014-7-8,47,9.037435
2674,5281,1746,2517,2018-1-5,47,9.479631
2521,1291,2115,4861,2016-2-19,47,9.136802
2037,741,14461,1180,2018-3-5,47,9.420808
9384,7735,7286,3622,2018-1-17,47,9.858286
7152,9897,1302,3633,2016-5-27,47,8.984944
3870,7997,22376,14620,2016-2-22,47,9.459613
9012,9831,2122,15404,2015-12-11,47,9.470205
6807,8070,44537,196492,2015-6-15,47,9.371549
622,1897,505,4771,2018-1-5,47,9.723351
4066,3993,213,2529,2017-5-16,47,9.299319
2842,8860,57,285,2018-1-12,47,9.781627
5156,835,6065,41100,2015-12-9,47,9.535609
5892,4301,36270,88126,2015-12-9,47,9.7166
1683,8999,26824,15191,2018-1-8,47,9.835387
2051,5889,304,855,2017-5-16,47,9.481013
4134,6718,20155,14032,2017-5-12,47,8.859966
1295,1892,26265,792,2018-1-6,47,10
3310,7504,246,793,2015-12-15,47,-1
1958,9462,20471,1155,2018-1-5,47,10
6762,2362,677,740,2017-12-26,47,-1
477,98,263,2840,2017-12-27,47,9.472092
6963,5087,9989,4741,2017-12-27,47,9.873754
3955,5991,4124,4604,2018-1-6,47,9.971548
7446,583,274,8976,2017-12-27,47,9.278828
3570,239,23,750,2017-12-28,47,9.446484
7855,5752,40,1983,2018-1-23,47,9.334604
8407,6030,1412,7060,2017-5-18,47,9.706512
8712,8681,46883,4576,2017-6-7,47,9.835311
2188,8336,56631,2250,2017-12-29,47,9.501852
8421,1891,10905,3233,2017-9-14,47,9.436121
3507,8487,12542,32006,2017-5-17,47,9.467803
4922,1802,110163,19200,2018-2-24,47,9.862811
859,3409,38221,81098,2015-9-11,47,9.539181
4405,3913,2869,45085,2017-3-14,47,9.560447
7436,4045,13105,4013,2017-5-13,47,9.309422
6924,3319,3099,4123,2015-3-9,47,8.959805
926,8439,1855,15389,2018-3-2,47,9.837391
6426,7067,83,2397,2018-1-9,47,-1
8186,1062,533,26002,2013-5-23,47,9.360494
6692,3785,2364,7176,2015-5-11,47,9.765885
2224,9885,446,2015,2016-11-11,47,9.82097
4142,313,8184,26432,2016-4-28,47,9.847434
6853,3664,3359,2948,2016-4-6,47,8.852194
1165,1885,23403,13221,2018-1-10,47,9.856943
8305,3572,1623,8828,2016-4-5,47,9.396554
9753,6382,157,517,2017-5-17,47,9.800843
5560,322,168765,48466,2013-5-23,47,9.714703
9463,2799,16,95,2018-3-12,47,-1
1910,4456,2368,13080,2017-5-25,47,9.494253
8260,233,106490,18793,2017-6-5,47,9.673809
9370,5860,360,5143,2017-5-23,47,9.097937
5671,1665,140521,348669,2013-5-23,47,9.764398
9351,2787,3558,12929,2016-4-27,47,9.382538
7888,6994,144821,175605,2015-3-27,47,9.844766
4218,5632,456820,403680,2015-9-9,47,9.749467
5332,1976,1929,1328,2016-11-3,47,8.95484
1753,9385,52660,3714,2018-2-12,47,9.992522
6745,2295,26836,27025,2016-4-28,47,9.380339
6032,2147,4363,6552,2018-1-5,47,9.944905
8907,3720,849,550,2017-3-2,47,9.01812
8384,6899,21958,2614,2018-1-15,47,9.972373
1512,4104,3699,10042,2015-8-11,47,9.111543
6710,5340,5309,11448,2017-3-21,47,9.133463
1271,1756,4217,20153,2015-9-11,47,9.389397
981,469,2542,2628,2015-12-24,47,-1
4163,3012,923,17800,2016-11-21,47,9.861592
8126,4083,61429,964,2018-3-8,47,10
1939,6029,2836,6839,2016-11-5,47,9.403725
3106,4359,775,1031,2017-3-29,47,9.22449
9303,1646,60,32,2016-4-12,47,-1
2063,6827,4074,30411,2016-2-3,47,9.622243
4464,6833,115291,68382,2015-12-19,47,9.789564
1507,5348,6433,67121,2015-12-16,47,9.197627
1342,1813,560,1561,2016-11-10,47,9.570233
7851,9395,29004,9628,2016-2-2,47,9.283775
353,2437,682,2559,2016-11-8,47,9.34791
8959,3204,3681,4890,2017-6-13,47,9.381573
4461,910,165,540,2017-9-22,47,9.244399
9395,2306,2229,7139,2017-5-22,47,9.401849
8502,945,726,5012,2017-6-1,47,9.062366
4598,10255,26094,8484,2017-5-24,47,9.238388
5573,4286,570,10874,2016-2-1,47,9.038878
2713,1642,4818,3896,2017-5-26,47,9.806359
6328,6288,203,328,2018-1-25,47,9.889374
4462,857,11875,2830,2015-12-15,47,9.566354
3041,8592,1238,997,2017-2-22,47,9.954457
185,8624,1059,975,2018-3-22,47,-1
8438,7091,659,24103,2018-1-10,47,9.894944
7988,4707,94,76,2017-12-20,47,-1
2731,6307,555,5353,2017-12-22,47,9.288436
8677,3937,11061,13300,2017-12-25,47,9.893121
1216,6739,610,768,2018-1-3,47,9.269267
9033,1527,10991,1501,2017-12-18,47,9.878112
5907,4974,2451,222,2018-1-3,47,9.651422
9029,338,1569,4190,2018-1-17,47,9.599349
7422,8167,2437,2560,2016-8-17,47,9.478139
1114,4073,22,342,2018-1-9,47,9.074719
3437,7069,73,1169,2017-12-18,47,8.908936
7640,3212,3815,1941,2017-12-21,47,9.60445
3377,6477,3709,5615,2018-1-2,47,9.813759
2200,7039,1849,58403,2014-5-8,47,9.677436
5112,9931,2888,15439,2015-12-4,47,9.523863
7738,8043,2189,3559,2015-12-13,47,9.983048
4594,10224,11435,3664,2017-12-21,47,9.605917
1881,6881,1506,10750,2015-4-30,47,9.314872
7459,414,248,4733,2017-5-2,47,9.759158
312,9032,8677,48933,2017-12-29,47,9.644019
4279,464,108,3270,2017-12-21,47,8.883637
4226,10322,1344,293,2018-1-6,47,9.610463
3609,1686,55233,5957,2018-3-6,47,9.979596
8025,4228,77,203,2017-9-26,47,9.844121
8546,10289,203,278,2016-8-15,47,-1
128,367,1702,6252,2014-1-7,47,9.381893
8339,5963,1883,6406,2015-12-28,47,8.96408
8670,7611,572,3965,2016-6-4,47,9.409552
942,10076,59,2337,2017-6-1,47,9.34812
2710,7395,81796,63335,2017-6-13,47,9.307558
3753,9282,1201,1462,2017-3-8,47,9.721303
9503,8100,135354,189941,2016-8-10,47,9.680148
8867,4299,24485,5562,2017-9-28,47,9.904516
3654,6906,126549,127092,2017-6-14,47,9.520987
414,3661,91,935,2017-6-8,47,9.08064
4731,55,30,213,2017-6-14,47,9.907267
7211,404,12903,43261,2017-6-1,47,9.271896
3389,7041,27610,111650,2016-10-10,47,9.586723
2468,7498,59596,262981,2016-8-18,47,9.544218
863,8491,989,12271,2017-6-6,47,9.275274
2878,5114,7944,22724,2017-6-7,47,9.546126
1350,1315,330523,404590,2015-8-5,47,9.470827
9075,9652,410,3727,2017-6-7,47,9.118962
4416,6822,450,1937,2017-12-13,47,9.194116
1421,1317,1620,10749,2015-6-26,47,9.776121
4571,4609,7368,2654,2017-6-5,47,8.966617
5833,4996,113149,54075,2016-9-27,47,9.37651
535,7241,213,6740,2016-8-18,47,9.198467
8014,6604,3239,704,2017-4-24,47,9.809832
7757,6008,53286,3055,2015-12-10,47,9.743944
4391,2155,815,1388,2017-5-6,47,9.779686
